"","TREATMENT","M_SNC_MST_RCNT_ACT_OPN","TOT_HI_CRDT_CRDT_LMT","RATIO_BAL_TO_HI_CRDT","AGRGT_BAL_ALL_XCLD_MRTG","N_OF_SATISFY_FNC_REV_ACTS","AVG_BAL_ALL_FNC_REV_ACTS","N_BANK_INSTLACTS","M_SNCOLDST_BNKINSTL_ACTOPN","N_FNC_INSTLACTS","N_SATISFY_INSTL_ACTS","M_SNC_MSTREC_INSTL_TRD_OPN","TOT_INSTL_HI_CRDT_CRDT_LMT","M_SNC_OLDST_MRTG_ACT_OPN","M_SNC_MSTRCNT_MRTG_ACT_UPD","M_SNC_MST_RCNT_MRTG_DEAL","N30D_ORWRS_RTNG_MRTG_ACTS","N_OF_MRTG_ACTS_DLINQ_24M","N_SATISFY_PRSNL_FNC_ACTS","RATIO_PRSNL_FNC_BAL2HICRDT","TOT_OTHRFIN_HICRDT_CRDTLMT","N_SATISFY_OIL_NATIONL_ACTS","M_SNCOLDST_OIL_NTN_TRD_OPN","N_BC_ACTS_OPN_IN_12M","N_BC_ACTS_OPN_IN_24M","AVG_BAL_ALL_PRM_BC_ACTS","N_RETAIL_ACTS_OPN_IN_24M","M_SNC_OLDST_RETAIL_ACT_OPN","RATIO_RETAIL_BAL2HI_CRDT","TOT_BAL_ALL_DPT_STORE_ACTS","N_30D_RATINGS","N_120D_RATINGS","N_30D_AND_60D_RATINGS","N_ACTS_WITH_MXD_3_IN_24M","N_ACTS_WITH_MXD_4_IN_24M","PRCNT_OF_ACTS_NEVER_DLQNT","N_ACTS_90D_PLS_LTE_IN_6M","TOT_NOW_LTE","N_DEROG_PUB_RECS","N_INQUIRIES","N_FNC_ACTS_VRFY_IN_12M","N_OPEN_REV_ACTS","N_FNC_ACTS_OPN_IN_12M","HI_RETAIL_CRDT_LMT","N_PUB_REC_ACT_LINE_DEROGS","M_SNC_MST_RCNT_60_DAY_RTNG","N_DISPUTED_ACTS","AUTO_HI_CRDT_2_ACTUAL","MRTG_1_MONTHLY_PAYMENT","MRTG_2_CURRENT_BAL","PREM_BANKCARD_CRED_LMT","STUDENT_HI_CRED_RANGE","AUTO_2_OPEN_DATE_YRS","MAX_MRTG_CLOSE_DATE","UPSCALE_OPEN_DATE_YRS","STUDENT_OPEN_DATE_YRS","FNC_CARD_OPEN_DATE_YRS","AGE","D_DEPTCARD","D_REGION_A","D_REGION_B","D_REGION_C","D_NA_M_SNC_MST_RCNT_ACT_OPN","D_NA_AVG_BAL_ALL_FNC_REV_ACTS","D_NA_M_SNCOLDST_BNKINSTL_ACTOPN","D_NA_M_SNC_OLDST_MRTG_ACT_OPN","D_NA_M_SNC_MST_RCNT_MRTG_DEAL","D_NA_RATIO_PRSNL_FNC_BAL2HICRDT","PURCHASE","UNIQUE_ID"
"92162",0,11,39194,23.4,9177,0,1767.19720263553,0,99.7895825049702,6,0,51,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,3,0,0,94,0,0,0,0,0,0,0,100,0,0,0,6,0,4,0,2017,0,21.1226750686045,0,0,563,0,15000,0,2.33854038383041,8.62465753424657,4.45753424657534,2.47417142158413,1.28373307817375,70,1,0,0,0,0,1,1,1,1,1,0,9524
"40249",1,15,257320,9.4,9616,1,1636,0,99.7895825049702,2,0,44,0,43,0,25.8628775834658,0,0,0,51.7304117647059,4700,0,186.509424603175,0,2,217,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,92.3,0,0,0,5,1,7,0,0,1,27,0,58389,1206,0,20000,0,3.7016019163111,3.16229464726075,7.48136906265982,2.47417142158413,0.0383561643835616,28,0,1,0,0,0,0,1,0,1,1,1,9525
"21189",0,556,1300,2,26,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,64,0,0,0,1,0,1,1,1,1,1,0,9526
"85812",1,15,15900,19.3,3076,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,2,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,3,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,54,0,0,0,1,0,1,1,1,1,1,0,9527
"71812",1,14,463,100,463,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,100,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,0,1,463,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,41,0,0,0,0,0,1,1,1,1,0,0,9528
"14394",0,9,82502,100.4,6130,3,738,0,99.7895825049702,1,0,77,0,20,1,1,5,5,0,51.7304117647059,77396,0,186.509424603175,1,4,2494.41434114311,2,91,142.6,1854,22,1,27,0,3,14.3,4,619,1,35,4,11,0,600,1,3,0,0,616,0,0,0,2.33854038383041,3.16229464726075,0.956164383561644,2.47417142158413,1.28373307817375,50,1,0,0,0,0,0,1,0,0,1,1,9529
"48010",1,41,48200,0,11,0,1767.19720263553,0,99.7895825049702,1,0,92,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,11,0,156,0,0,0,0,0,0,0,100,0,0,0,0,0,11,0,2000,0,21.1226750686045,0,0,0,0,33000,0,2.33854038383041,3.16229464726075,4.78630136986301,2.47417142158413,1.28373307817375,42,1,0,0,0,0,1,1,1,1,1,1,9530
"72258",0,3,47500,60.2,28604,3,1662,2,15,7,1,7,26800,34,0.664687749743121,25.8628775834658,0,0,1,39.9,2700,0,186.509424603175,2,2,2494.41434114311,0,98,11.4912303766143,0,1,0,1,0,0,91.7,0,0,0,3,3,6,1,0,0,47,0,24006,371,0,0,0,1.87123287671233,1.37260273972603,7.48136906265982,2.47417142158413,1.28373307817375,44,0,0,0,0,0,0,0,0,1,0,0,9531
"87978",1,72,26119,20.6,5385,0,1767.19720263553,2,162,0,0,103,0,362,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2420,0,415,0,0,2,0,4,0,0,87.5,0,0,1,4,0,9,0,500,6,40,0,0,1915,0,10000,0,2.33854038383041,6.37260273972603,13.1205479452055,2.47417142158413,1.28373307817375,33,1,0,0,1,0,1,0,0,1,1,0,9532
"34211",0,0,425,68.9,293,0,1767.19720263553,0,99.7895825049702,2,1,8,125,411,0.664687749743121,25.8628775834658,0,0,1,91.2,0,0,186.509424603175,1,1,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,42.9,1,0,0,14,1,1,1,0,19,3,0,0,128,0,0,0,2.33854038383041,4.37260273972603,7.48136906265982,2.47417142158413,1.28373307817375,49,0,0,0,0,0,1,1,0,1,0,0,9533
"85342",1,18,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,1,18,11.4912303766143,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,33,0,0,1,0,0,1,1,1,1,1,0,9534
"34624",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,2,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,37,0,1,0,0,1,1,1,1,1,1,0,9535
"12375",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,1,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,55,0,0,0,1,1,1,1,1,1,1,0,9536
"26035",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,91,0,1,0,0,1,1,1,1,1,1,0,9537
"98109",1,48,26700,14.7,3921,1,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,1961,0,304,0,0,2,0,3,1,0,83.3,0,0,0,0,0,6,0,2000,0,4,0,0,660,0,12600,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,30,1,0,1,0,0,1,1,1,1,1,1,9538
"50966",1,38,430,100,430,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,2,0,2,0,0,0,0,42,0,1,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,58,0,0,0,0,0,1,1,1,1,1,0,9539
"84472",1,21,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,21,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,1,21,11.4912303766143,0,0,0,0,0,0,50,0,0,0,2,0,0,0,0,0,30,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,40,0,0,0,0,0,1,1,1,1,1,0,9540
"22086",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,44,0,0,1,0,1,1,1,1,1,1,0,9541
"70167",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,1,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,48,0,0,0,0,1,1,1,1,1,1,0,9542
"59762",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,45,0,1,0,0,1,1,1,1,1,1,0,9543
"41855",1,5,12000,0,0,1,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,1,0,0,103,0,0,0,0,0,0,0,100,0,0,0,0,0,6,0,200,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,29,1,1,0,0,0,1,1,1,1,1,1,9544
"46211",0,12,18144,89.9,16315,0,1767.19720263553,0,99.7895825049702,1,1,12,18144,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,18144,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,4,1,0,1,0,1,21.1226750686045,0,0,0,0,0,4,2.33854038383041,3.16229464726075,7.48136906265982,-0.419178082191781,1.28373307817375,26,0,0,1,0,0,1,1,1,1,1,1,9545
"96993",0,29,80880,27.5,22242,1,0,1,60,2,2,32,40580,143,0.664687749743121,25.8628775834658,0,0,1,73.3,0,0,186.509424603175,0,0,1960,0,175,0,0,1,0,1,0,0,88.9,0,0,0,0,2,5,0,500,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,31,0,0,0,0,0,0,0,0,1,0,1,9546
"32360",1,5,998441,55.1,26698,1,0,1,135,10,2,5,47941,151,0,25.8628775834658,0,0,4,55.7,0,0,186.509424603175,0,0,2494.41434114311,0,80,0,0,0,0,0,0,0,100,0,0,0,6,4,3,2,500,0,21.1226750686045,0,21876,963,0,0,0,2.45753424657534,0.624657534246575,7.48136906265982,2.47417142158413,0.457534246575342,60,1,0,0,1,0,0,0,0,1,0,0,9547
"31916",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,21,0,1,0,0,1,1,1,1,1,1,0,9548
"4977",0,21,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,1,0,21,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,33,11.4912303766143,0,2,0,2,0,0,0,0,0,1,4,0,0,0,0,11,26,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,45,0,1,0,0,0,1,1,1,1,1,0,9549
"54915",0,0,234985,19.9,11908,0,1767.19720263553,0,99.7895825049702,2,1,34,13084,191,0,25.8628775834658,0,0,0,51.7304117647059,13084,0,186.509424603175,1,1,372,1,350,25.8,3409,2,0,2,0,0,81.2,0,0,0,3,1,6,0,12500,0,21.1226750686045,0,0,1895,0,15000,0,2.33854038383041,8.03835616438356,7.48136906265982,2.47417142158413,1.28373307817375,51,1,0,1,0,0,1,1,0,1,1,0,9550
"39804",0,150,18990,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,1,0,150,0,178,1,1,35,22,0,51.7304117647059,18990,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,35,0,0,0,50,1,17012,0,3,1,0,0,0,3,1,0,0,278,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,64,0,1,0,0,0,1,1,0,0,1,0,9551
"30297",1,8,13690,95.8,13118,0,1767.19720263553,0,99.7895825049702,1,0,8,13690,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,95.8,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,50,0,349,2,3,1,0,1,0,2,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,0.701369863013699,46,0,0,0,0,0,1,1,1,1,0,0,9552
"73187",0,17,327186,50.5,69600,3,13929,22,134,3,2,27,45570,63,1,25.8628775834658,0,0,3,76.3,189316,0,186.509424603175,0,0,2056,0,68,0,0,0,0,0,0,0,97.8,0,0,0,3,3,10,0,2600,0,21.1226750686045,0,23344,194,183344,30000,9,2.29041095890411,3.16229464726075,7.48136906265982,4.08493150684932,1.28373307817375,66,1,1,0,0,0,0,0,0,1,0,0,9553
"69382",1,26,201600,69.4,28876,4,1650,0,99.7895825049702,5,0,37,0,183,0,25.8628775834658,0,0,2,0,5500,0,186.509424603175,0,0,2494.41434114311,0,54,0,0,5,0,6,1,0,88,0,0,0,1,3,10,0,1500,0,22,0,0,1619,23612,0,0,2.33854038383041,3.16229464726075,4.53698630136986,2.47417142158413,1.28373307817375,98,1,0,0,0,0,0,1,0,1,0,0,9554
"87434",0,1,228700,0.8,217,3,0,1,58,0,0,58,0,254,1,25.8628775834658,0,0,0,51.7304117647059,200500,0,186.509424603175,1,1,0,1,132,6,217,0,0,0,0,0,100,0,0,0,2,2,8,0,3600,0,21.1226750686045,0,0,1522,0,10000,0,2.33854038383041,2.12054794520548,7.48136906265982,2.47417142158413,1.28373307817375,43,1,0,0,1,0,0,0,0,1,1,1,9555
"48994",0,44,27149,23.1,6261,0,1767.19720263553,4,165,0,1,45,21149,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,130,11.4912303766143,0,2,0,4,0,0,87.5,0,0,0,0,0,3,0,0,0,32,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,53,0,1,0,0,0,1,0,1,1,1,0,9556
"7201",1,33,77899,5.5,929,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,160,0,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,354,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,2,0,0,0,21.1226750686045,0,0,136,0,19300,0,2.33854038383041,2.78766374728647,7.48136906265982,2.47417142158413,1.28373307817375,43,0,1,0,0,0,1,1,0,1,1,0,9557
"86977",0,11,418,106.2,444,0,1767.19720263553,0,99.7895825049702,2,0,46,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,106.2,0,0,186.509424603175,0,0,2494.41434114311,0,128,11.4912303766143,0,0,0,0,0,0,40,1,444,0,1,1,0,1,0,4,0,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,70,0,1,0,0,0,1,1,1,1,0,0,9558
"80457",1,26,5232,96.7,5059,0,1767.19720263553,2,51,0,1,47,1312,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,22,1,0,0,20,1,3758,0,6,0,0,0,0,5,2,0,0,0,0,0,3,2.33854038383041,3.16229464726075,7.48136906265982,4.25205479452055,0.0383561643835616,87,0,1,0,0,0,1,0,1,1,1,0,9559
"49554",1,1,185644,11.9,38466,1,0,1,34,3,1,1,8744,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,18744,0,186.509424603175,1,1,2556,0,57,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,2,9,1,0,0,21.1226750686045,1,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,53,0,1,0,0,0,0,0,1,1,1,1,9560
"32637",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,1,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,47,0,1,0,0,1,1,1,1,1,1,0,9561
"88325",0,20,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,62,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,1,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,12.5,1,0,0,1,0,0,0,0,15,5,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,48,0,1,0,0,0,1,1,1,1,1,0,9562
"65063",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,40,0,0,0,0,1,1,1,1,1,1,0,9563
"97076",1,9,7937,74.1,5099,1,1365,2,127,4,0,23,0,295,0.664687749743121,25.8628775834658,0,0,1,54.6,0,0,186.509424603175,2,2,2494.41434114311,0,164.238899803536,11.4912303766143,0,2,0,2,0,0,71.4,0,0,6,3,1,9,1,0,8,51,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,49,0,1,0,0,0,0,0,0,1,0,1,9564
"15182",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,2,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,49,0,0,0,0,1,1,1,1,1,1,0,9565
"36066",0,40,3000,27,809,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,80,0,0,0,1,0,1,1,1,1,1,0,9566
"57294",0,1,103183,81.7,39573,0,1767.19720263553,1,84,4,1,37,48263,85,1,4,13,2,1,51.7304117647059,18425,0,186.509424603175,1,1,2494.41434114311,0,164.238899803536,11.4912303766143,0,11,12,15,0,0,60,0,0,0,5,2,1,0,0,3,12,0,0,479,0,0,6,2.33854038383041,3.16229464726075,7.48136906265982,6.664608129351,1.28373307817375,79,0,0,0,0,0,1,0,0,0,1,0,9567
"75555",0,1,195782,75,41837,1,454,4,102,4,1,1,16832,135,0,25.8628775834658,0,0,0,51.7304117647059,17332,0,186.509424603175,0,0,196,2,227,0,0,1,0,1,0,0,95.2,0,0,0,3,2,5,1,1500,0,21.1226750686045,0,0,1115,15886,0,0,2.33854038383041,3.16229464726075,0.871232876712329,2.47417142158413,1.28373307817375,64,1,1,0,0,0,0,0,0,1,1,0,9568
"2185",0,39,73000,0.7,3854,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,1216,0,80,11.4912303766143,0,0,0,0,0,0,100,0,0,0,2,0,8,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,47,0,0,0,0,0,1,1,1,1,1,0,9569
"39523",1,1,948000,12.9,6493,0,1767.19720263553,3,159,2,0,67,0,127,1,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,2,687,1,165,10.7,1520,7,0,7,0,0,85.7,0,0,0,0,0,20,0,5700,2,48,0,0,4529,0,10000,0,2.33854038383041,3.16229464726075,4.03835616438356,2.47417142158413,1.28373307817375,42,1,1,0,0,0,1,0,0,1,1,0,9570
"80004",1,1,56519,3,1719,1,0,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,1000,0,186.509424603175,2,2,282,3,111,0,0,0,0,0,0,0,96.4,0,0,0,4,1,13,0,800,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,59,0,0,1,0,0,0,1,1,1,1,0,9571
"12212",0,93,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,59,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,58,0,1,0,0,0,1,1,1,1,1,0,9572
"49489",0,10,37640,1.4,514,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,1,257,3,211,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,6,0,0,0,21.1226750686045,0,0,0,0,10300,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,58,1,0,0,0,0,1,1,1,1,1,0,9573
"79436",0,10,636631,51.7,222141,2,0,8,146,4,7,14,212211,30,0,25.8628775834658,0,0,0,51.7304117647059,400,0,186.509424603175,0,1,1172,0,154,11.4912303766143,0,0,0,0,0,0,100,0,0,0,3,2,12,0,0,0,21.1226750686045,0,25974,2455,116774,20000,9,3.7016019163111,3.16229464726075,7.48136906265982,4,1.28373307817375,59,0,1,0,0,0,0,0,0,1,1,0,9574
"265",0,0,137797,23.3,6200,1,0,2,67,0,0,55,0,162,1,22,1,1,0,51.7304117647059,500,0,186.509424603175,1,3,2494.41434114311,1,170,16.3,0,27,0,27,1,0,88.2,0,0,0,9,1,11,1,7700,0,22,0,0,428,0,0,0,2.33854038383041,1.87671232876712,7.48136906265982,2.47417142158413,1.28373307817375,100,1,0,0,0,0,0,0,0,0,1,1,9575
"12016",0,14,188601,3.9,2064,4,466,1,165,4,0,57,0,355,1,3,4,2,0,51.7304117647059,128750,0,186.509424603175,0,0,334,1,28,0,0,3,1,3,0,0,96,0,0,0,1,5,11,0,4000,0,50,1,0,1340,5568,13800,0,2.33854038383041,3.16229464726075,2.36963096040123,2.47417142158413,1.28373307817375,37,1,0,0,0,0,0,0,0,0,1,1,9576
"46285",1,19,204709,2.1,137632,1,0,1,28,0,1,28,150000,155,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,2400,0,186.509424603175,0,1,423,0,507,3.6,0,0,0,0,0,0,100,0,0,0,1,1,5,0,5000,0,21.1226750686045,0,0,1322,0,25000,0,2.33854038383041,6.36963096040123,2.45159817351598,2.47417142158413,1.28373307817375,62,1,0,1,0,0,0,0,0,1,1,1,9577
